1739641507,103,shallow_20,4,0.041327714920043945
1739641512,104,deep_20,3,0.15952205657958984
1739641518,105,deep_40,1,0.1697084903717041
1739641573,106,deep_20,3,0.14581632614135742
1739641608,107,shallow_40,2,0.05937075614929199
1739641643,108,shallow_20,4,0.09668803215026855
1739641654,109,deep_40,1,0.23857855796813965
1739641679,110,shallow_20,4,0.06969928741455078
1739641689,111,deep_40,1,0.18748259544372559
1739641704,112,shallow_40,2,0.06982851028442383
1739641709,113,shallow_20,4,0.07176375389099121
1739641730,114,deep_20,3,0.21662569046020508
1739641735,115,shallow_40,2,0.0836641788482666
1739641745,116,shallow_20,4,0.08078956604003906
1739641760,117,deep_40,1,0.2091825008392334
1739641770,118,deep_20,3,0.22992324829101562
1739641780,119,shallow_40,2,0.07773113250732422
1739641786,120,deep_20,3,0.1825716495513916
1739641806,121,shallow_20,4,0.04684734344482422
1739641841,122,shallow_40,2,0.08472585678100586
1739641866,123,deep_40,1,0.2265007495880127
1739641897,124,deep_20,3,0.2236027717590332
1739641997,125,shallow_20,4,0.06378531455993652
1739642046,126,deep_40,1,0.2641932964324951
1739642051,127,deep_20,3,0.24470067024230957
1739642077,128,shallow_20,4,0.08503413200378418
1739642152,129,deep_40,1,0.13858532905578613
1739642167,130,deep_20,3,0.14490938186645508
1739642172,131,shallow_40,2,0.047930002212524414
1739642187,132,deep_40,1,0.1490192413330078
1739642197,133,shallow_20,4,0.04883885383605957
1739642202,134,shallow_40,2,0.0418095588684082
1739642273,135,deep_20,3,0.1316070556640625
1739642293,136,shallow_40,2,0.045893192291259766
1739642338,137,deep_20,3,0.14594697952270508
1739642393,138,shallow_20,4,0.0449521541595459
1739642449,139,deep_20,3,0.14950108528137207
1739642509,140,shallow_20,4,0.050832271575927734
1739642554,141,deep_40,1,0.16509556770324707
1739642645,142,shallow_20,4,0.04655337333679199
1739642660,143,deep_40,1,0.1355290412902832
1739642690,144,shallow_40,2,0.061795711517333984
1739642720,145,deep_20,3,0.14777469635009766
1739642735,146,shallow_40,2,0.05785560607910156
1739642796,147,deep_40,1,0.15050530433654785
1739642821,148,deep_20,3,0.14490985870361328
1739642826,149,shallow_40,2,0.047783851623535156
1739642831,150,shallow_20,4,0.04059123992919922
1739642852,151,deep_40,1,0.15662217140197754
1739642927,152,shallow_40,2,0.05885672569274902
1739643032,153,deep_40,1,0.1417543888092041
1739643037,154,shallow_20,4,0.05319499969482422
1739643108,155,deep_40,1,0.14139294624328613
1739643118,156,deep_20,3,0.16155290603637695
1739643143,157,shallow_20,4,0.06779026985168457
1739643153,158,deep_40,1,0.13719606399536133
1739643229,159,deep_20,3,0.14057421684265137
1739643249,160,shallow_20,4,0.04384660720825195
1739643254,161,deep_20,3,0.13959479331970215
1739643269,162,shallow_20,4,0.04290318489074707
1739643289,163,deep_20,3,0.1522808074951172
1739643320,164,deep_40,1,0.14557504653930664
1739643325,165,shallow_20,4,0.046837568283081055
1739643340,166,deep_40,1,0.1415266990661621
1739643390,167,deep_20,3,0.1455082893371582
1739643481,168,shallow_40,2,0.04024100303649902
1739643501,169,shallow_20,4,0.0518794059753418
1739643531,170,deep_20,3,0.13261961936950684
1739643556,171,shallow_20,4,0.06482744216918945
1739643576,172,deep_40,1,0.13218331336975098
1739643587,173,shallow_20,4,0.052489519119262695
1739643647,174,deep_40,1,0.15785908699035645
1739643707,175,shallow_20,4,0.04285788536071777
1739643712,176,deep_20,3,0.1354966163635254
1739643722,177,shallow_20,4,0.050832271575927734
1739643728,178,deep_40,1,0.1351609230041504
1739643763,179,deep_20,3,0.15149545669555664
1739643813,180,deep_40,1,0.14750957489013672
1739643818,181,deep_20,3,0.15753698348999023
1739643849,182,deep_40,1,0.14408445358276367
1739643854,183,shallow_20,4,0.04683494567871094
1739643859,184,deep_40,1,0.14058375358581543
1739643884,185,deep_20,3,0.1455674171447754
1739643929,186,shallow_20,4,0.052819013595581055
1739643934,187,deep_20,3,0.1761763095855713
1739643960,188,shallow_40,2,0.04497194290161133
1739644000,189,shallow_20,4,0.0578458309173584
1739644005,190,deep_40,1,0.28110408782958984
1739644120,191,shallow_40,2,0.04694032669067383
1739644126,192,deep_40,1,0.15552067756652832
1739644141,193,shallow_20,4,0.04146170616149902
1739644146,194,deep_20,3,0.15248680114746094
1739644151,195,deep_40,1,0.15648818016052246
1739644171,196,deep_20,3,0.13082218170166016
1739644212,197,shallow_40,2,0.06004142761230469
1739644222,198,deep_40,1,0.14656281471252441
1739644272,199,deep_20,3,0.15055298805236816
1739644352,200,shallow_40,2,0.06682229042053223
1739644357,201,shallow_20,4,0.05110049247741699
1739644443,202,deep_40,1,0.14051532745361328
1739644533,203,shallow_40,2,0.059116363525390625
1739644674,204,deep_40,1,0.14556217193603516
1739644679,205,shallow_40,2,0.044857025146484375
1739644704,206,deep_20,3,0.14655423164367676
1739644765,207,shallow_20,4,0.0684969425201416
1739644800,208,shallow_40,2,0.04539132118225098
1739644825,209,deep_40,1,0.1534900665283203
1739644835,210,deep_20,3,0.14349746704101562
1739644845,211,shallow_40,2,0.05186724662780762
1739644926,212,deep_20,3,0.18925952911376953
1739645086,213,deep_40,1,0.1475071907043457
1739645097,214,deep_20,3,0.16111111640930176
1739645212,215,shallow_40,2,0.05283927917480469
1739645232,216,deep_20,3,0.14556002616882324
1739645237,217,shallow_40,2,0.03787636756896973
1739645268,218,deep_40,1,0.12712812423706055
1739645273,219,shallow_20,4,0.05381298065185547
1739645283,220,shallow_40,2,0.06177234649658203
1739645303,221,deep_20,3,0.13658714294433594
1739645323,222,deep_40,1,0.16144752502441406
1739645348,223,shallow_20,4,0.04185676574707031
1739645429,224,deep_20,3,0.15647530555725098
1739645434,225,shallow_20,4,0.054816246032714844
1739645469,226,deep_20,3,0.15253877639770508
1739645484,227,shallow_20,4,0.0533449649810791
1739645499,228,deep_40,1,0.14461469650268555
1739645504,229,shallow_40,2,0.04720950126647949
1739645540,230,shallow_20,4,0.054813385009765625
1739645570,231,shallow_40,2,0.044881582260131836
1739645600,232,shallow_20,4,0.043889522552490234
1739645610,233,shallow_40,2,0.0418550968170166
1739645620,234,deep_20,3,0.15453338623046875
1739645640,235,shallow_40,2,0.06424832344055176
1739645645,236,deep_20,3,0.1513981819152832
1739645716,237,shallow_20,4,0.04588055610656738
1739645736,238,deep_20,3,0.13863611221313477
1739645746,239,shallow_20,4,0.05282282829284668
1739645771,240,shallow_40,2,0.04484701156616211
1739645781,241,deep_20,3,0.15753769874572754
1739645801,242,shallow_20,4,0.046892642974853516
1739645817,243,deep_40,1,0.14369559288024902
1739645822,244,deep_20,3,0.14656567573547363
1739645942,245,deep_40,1,0.14954066276550293
1739645957,246,shallow_40,2,0.052120208740234375
1739645973,247,deep_20,3,0.13854098320007324
1739645978,248,deep_40,1,0.14393401145935059
1739645993,249,deep_20,3,0.13559675216674805
1739646018,250,deep_40,1,0.15255045890808105
1739646044,251,deep_20,3,0.14134693145751953
1739646064,252,shallow_20,4,0.03987526893615723
1739646154,253,shallow_40,2,0.06073617935180664
1739646274,254,shallow_20,4,0.04889273643493652
1739646300,255,deep_40,1,0.15387463569641113
1739646340,256,shallow_40,2,0.055875301361083984
1739646375,257,shallow_20,4,0.04688763618469238
1739646385,258,deep_40,1,0.138535737991333
1739646400,259,shallow_40,2,0.05680274963378906
1739646410,260,shallow_20,4,0.06381678581237793
1739646416,261,deep_40,1,0.1765279769897461
1739646486,262,deep_20,3,0.14351916313171387
1739646616,263,deep_40,1,0.1425633430480957
1739646632,264,shallow_20,4,0.053240060806274414
1739646712,265,shallow_40,2,0.043799400329589844
1739646722,266,deep_20,3,0.16947150230407715
1739646767,267,shallow_40,2,0.055869340896606445
1739646823,268,deep_20,3,0.13961315155029297
1739646828,269,shallow_40,2,0.07279491424560547
1739646908,270,deep_40,1,0.15854334831237793
1739646938,271,shallow_20,4,0.051824092864990234
1739646979,272,deep_40,1,0.13092684745788574
1739646984,273,deep_20,3,0.13852834701538086
1739647079,274,shallow_20,4,0.05779767036437988
1739647175,275,shallow_40,2,0.05806732177734375
1739647225,276,deep_20,3,0.17345643043518066
1739647235,277,deep_40,1,0.13554024696350098
1739647260,278,deep_20,3,0.15708351135253906
1739647296,279,shallow_20,4,0.05336260795593262
1739647331,280,deep_40,1,0.13654446601867676
1739647341,281,deep_20,3,0.15651750564575195
1739647401,282,shallow_40,2,0.04488682746887207
1739647406,283,shallow_20,4,0.058847665786743164
1739647437,284,deep_20,3,0.16124916076660156
1739647442,285,shallow_20,4,0.04181241989135742
1739647462,286,shallow_40,2,0.04986572265625
1739647482,287,shallow_20,4,0.04683685302734375
1739647497,288,deep_40,1,0.14158916473388672
1739647507,289,deep_20,3,0.1395866870880127
1739647532,290,deep_40,1,0.14554643630981445
1739647543,291,shallow_40,2,0.056061506271362305
1739647558,292,deep_40,1,0.17046809196472168
1739647563,293,shallow_20,4,0.050821781158447266
1739647578,294,shallow_40,2,0.06378507614135742
1739647603,295,shallow_20,4,0.045885324478149414
1739647623,296,deep_40,1,0.14655447006225586
1739647659,297,deep_20,3,0.15491509437561035
1739647694,298,deep_40,1,0.194169282913208
1739647709,299,shallow_20,4,0.05485415458679199
1739647719,300,shallow_40,2,0.044907569885253906
1739647729,301,deep_40,1,0.14354872703552246
1739647744,302,shallow_40,2,0.042922019958496094
1739647764,303,shallow_20,4,0.05585908889770508
1739647805,304,deep_40,1,0.13758444786071777
1739647840,305,deep_20,3,0.16150569915771484
1739647845,306,shallow_20,4,0.06582379341125488
1739647860,307,shallow_40,2,0.05010986328125
1739647900,308,shallow_20,4,0.05187344551086426
1739647996,309,shallow_40,2,0.0528714656829834
1739648056,310,deep_40,1,0.17846059799194336
1739648076,311,deep_20,3,0.15352821350097656
1739648091,312,shallow_40,2,0.04684948921203613
1739648152,313,deep_20,3,0.15348052978515625
1739648167,314,deep_40,1,0.16147971153259277
1739648177,315,shallow_20,4,0.04684901237487793
1739648233,316,deep_20,3,0.2584228515625
1739648288,317,shallow_40,2,0.04988718032836914
1739648293,318,deep_40,1,0.1355443000793457
1739648303,319,shallow_40,2,0.0389094352722168
1739648308,320,shallow_20,4,0.058814287185668945
1739648323,321,shallow_40,2,0.051819562911987305
1739648328,322,deep_40,1,0.14430999755859375
1739648368,323,shallow_40,2,0.06591629981994629
1739648394,324,shallow_20,4,0.06976556777954102
1739648414,325,shallow_40,2,0.04286003112792969
1739648419,326,deep_40,1,0.17340850830078125
1739648434,327,shallow_20,4,0.05585837364196777
1739648474,328,deep_40,1,0.16150307655334473
1739648490,329,deep_20,3,0.14129304885864258
1739648500,330,deep_40,1,0.16051459312438965
1739648525,331,deep_20,3,0.15053987503051758
1739648535,332,deep_40,1,0.14655828475952148
1739648555,333,shallow_20,4,0.051432132720947266
1739648565,334,deep_20,3,0.14612364768981934
1739648596,335,shallow_20,4,0.05287671089172363
1739648641,336,shallow_40,2,0.0483245849609375
1739648726,337,deep_20,3,0.13951897621154785
1739648771,338,shallow_40,2,0.05890822410583496
1739648797,339,deep_40,1,0.1450955867767334
1739648842,340,deep_20,3,0.14056873321533203
1739648857,341,shallow_20,4,0.04291105270385742
1739648897,342,deep_20,3,0.176408052444458
1739648917,343,shallow_20,4,0.048837900161743164
1739648943,344,shallow_40,2,0.04190468788146973
1739649123,345,deep_40,1,0.15651178359985352
